,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
100,CU,2022-11-05,78.8,0.98,6.21,"Valdez, Framber",624641,664285,field_out,hit_into_play,,,,,13,Edmundo Sosa flies out sharply to left fielder Yordan Alvarez.,W,R,L,HOU,PHI,X,7,fly_ball,0,1,2022,-0.92,-1.37,-0.64,1.44,,664761,663837,2,2,Top,75.19,59.57,,,455117,,,-1.8044409877536127,-114.63956171968844,-0.8579721161110484,-7.5710332057885,26.11570796522779,-44.070883754492975,3.45,1.64,365,104.6,40,77.7,2792,6.1,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.43,0.371,0.738,0.0,1,0,0,6,12,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,330,0.045,-0.384
102,SI,2022-11-05,95.4,0.94,6.27,"Valdez, Framber",624641,664285,,foul,,,,,9,Edmundo Sosa flies out sharply to left fielder Yordan Alvarez.,W,R,L,HOU,PHI,S,,,0,0,2022,1.39,0.96,0.63,2.06,,664761,663837,2,2,Top,,,,,455117,,,-3.891798888263816,-138.6258851159135,-7.439710678619554,18.686192035292404,35.03589073334987,-18.275497402715693,3.45,1.64,197,74.7,21,93.9,2288,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.72,,,,,,,,12,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,144,0.0,-0.061
103,SI,2022-11-05,94.1,0.88,6.3,"Valdez, Framber",663837,664285,walk,ball,,,,,12,Matt Vierling walks.   Alec Bohm to 2nd.,W,R,L,HOU,PHI,B,,,3,0,2022,1.23,1.03,0.5,3.45,,,664761,2,2,Top,,,,,455117,,,-3.697642434548793,-136.94287763219376,-3.8655517386806766,16.305365293705126,33.75710722303869,-18.60446607868476,3.25,1.53,,,,92.6,2303,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.82,,,0.7,1,0,0,,11,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,150,-0.021,0.084
106,SI,2022-11-05,95.0,0.88,6.25,"Valdez, Framber",663837,664285,,ball,,,,,13,Matt Vierling walks.   Alec Bohm to 2nd.,W,R,L,HOU,PHI,B,,,2,0,2022,1.38,0.82,-0.37,1.17,,,664761,2,2,Top,,,,,455117,,,-6.323689832731075,-137.84002574312387,-9.327366581485052,18.954138782308004,34.51460361433251,-19.65914920167986,3.35,1.56,,,,93.8,2171,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.47,,,,,,,,11,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,145,0.0,0.068
107,SI,2022-11-05,95.9,0.78,6.18,"Valdez, Framber",663837,664285,,ball,,,,,14,Matt Vierling walks.   Alec Bohm to 2nd.,W,R,L,HOU,PHI,B,,,1,0,2022,1.43,0.91,0.67,1.64,,,664761,2,2,Top,,,,,455117,,,-3.4923724692755336,-139.27958463076368,-8.297853979377617,19.31277053111421,35.63461394329003,-18.57734539240872,3.47,1.82,,,,94.5,2199,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.58,,,,,,,,11,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,144,0.0,0.044
110,SI,2022-11-05,95.8,0.81,6.27,"Valdez, Framber",663837,664285,,ball,,,,,12,Matt Vierling walks.   Alec Bohm to 2nd.,W,R,L,HOU,PHI,B,,,0,0,2022,1.41,0.67,0.11,3.66,,,664761,2,2,Top,,,,,455117,,,-4.938663649382202,-139.36862952144793,-2.711196792408718,19.38555992822025,36.39141860127416,-23.021016271840388,3.47,1.7,,,,93.9,2315,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.93,,,,,,,,11,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,146,0.0,0.032
112,CU,2022-11-05,79.6,0.94,6.17,"Valdez, Framber",516416,664285,strikeout,called_strike,,,,,11,Jean Segura called out on strikes.,W,R,L,HOU,PHI,S,2,,2,2,2022,-0.92,-1.45,-0.26,3.03,,,664761,1,2,Top,,,,,455117,,,-0.8771369517195702,-115.81196555153508,2.6818091128547974,-7.961430179908178,25.95295413862453,-45.86260399999526,2.91,1.35,,,,78.4,3017,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.59,,,0.0,1,0,0,,10,7,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,353,0.029,-0.266
113,CU,2022-11-05,81.7,1.02,6.04,"Valdez, Framber",516416,664285,,blocked_ball,,,,,13,Jean Segura called out on strikes.,W,R,L,HOU,PHI,B,,,1,2,2022,-0.85,-1.62,-1.85,-0.17,,,664761,1,2,Top,,,,,455117,,,-4.771836972950903,-118.72296460264565,-4.026125474299797,-6.604654878252148,29.95125920716424,-46.42133733353878,2.94,1.38,,,,80.0,3102,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.54,,,,,,,,10,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,330,0.0,0.057
115,CU,2022-11-05,79.4,0.93,6.18,"Valdez, Framber",516416,664285,,foul,,,,,13,Jean Segura called out on strikes.,W,R,L,HOU,PHI,S,,,1,2,2022,-0.8,-1.56,-1.04,2.19,,,664761,1,2,Top,,,,,455117,,,-2.812136603029175,-115.27514107266978,1.2430042315479004,-6.1732624727969,29.380110232143647,-46.34473122755536,3.07,1.43,,,,77.7,2894,6.1,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.43,,,,,,,,10,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333,0.0,0.0
118,SI,2022-11-05,96.5,0.59,6.4,"Valdez, Framber",516416,664285,,foul,,,,,11,Jean Segura called out on strikes.,W,R,L,HOU,PHI,S,,,1,2,2022,1.16,1.22,-0.01,3.4,,,664761,1,2,Top,,,,,455117,,,-4.152298032602373,-140.27661205041545,-4.983311931239274,16.247972357275668,37.325258592565895,-15.224020771859427,3.07,1.43,42,89.3,-2,94.0,2318,5.3,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,55.21,,,,,,,,10,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,153,0.0,0.0
120,SI,2022-11-05,95.4,0.73,6.35,"Valdez, Framber",516416,664285,,foul,,,,,5,Jean Segura called out on strikes.,W,R,L,HOU,PHI,S,,,1,1,2022,1.1,1.2,-0.06,2.21,,,664761,1,2,Top,,,,,455117,,,-4.499236902554648,-138.4843949198238,-7.727666071789974,15.133993058760996,36.504479220653934,-15.149760502194344,3.07,1.43,243,78.7,24,93.6,2311,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.73,,,,,,,,10,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,150,0.0,-0.07
122,CU,2022-11-05,79.0,0.78,6.14,"Valdez, Framber",516416,664285,,blocked_ball,,,,,13,Jean Segura called out on strikes.,W,R,L,HOU,PHI,B,,,0,1,2022,-0.59,-1.66,-1.54,0.22,,,664761,1,2,Top,,,,,455117,,,-3.893238406017773,-114.8860515508853,-2.807433479459309,-4.239656400529571,26.607207814423678,-46.169844577387984,3.0,1.38,,,,77.3,2990,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.81,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,321,0.0,0.031
123,SI,2022-11-05,95.1,0.72,6.24,"Valdez, Framber",516416,664285,,called_strike,,,,,7,Jean Segura called out on strikes.,W,R,L,HOU,PHI,S,,,0,0,2022,1.26,0.95,-0.3,1.77,,,664761,1,2,Top,,,,,455117,,,-5.436966205264344,-138.19445398185906,-8.077854087236531,17.32953814744232,33.773541228486174,-18.33797218643908,3.08,1.41,,,,94.0,2217,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.55,,,,,,,,10,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,148,0.0,-0.048
126,SI,2022-11-05,96.0,0.88,6.3,"Valdez, Framber",664761,664285,single,hit_into_play,,,,,8,Alec Bohm singles on a sharp line drive to center fielder Chas McCormick.,W,R,L,HOU,PHI,X,8,line_drive,0,0,2022,1.42,0.69,0.26,1.92,,,,1,2,Top,111.05,67.9,,,455117,,,-4.812306916804406,-139.43334196304286,-7.356660463991028,19.589957293513372,36.16688630746528,-21.601367540727303,3.47,1.55,206,109.9,9,94.2,2246,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.8,0.831,0.831,0.9,1,1,0,5,9,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,149,-0.026,0.262
130,SI,2022-11-05,96.8,0.69,6.34,"Valdez, Framber",592206,664285,strikeout,called_strike,,,,,8,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,2,,1,2,2022,1.29,1.18,-0.25,1.6,,,,0,2,Top,,,,,455117,,,-5.368734116006988,-140.54186079399094,-9.575277283338911,18.32246961323712,35.19520728403916,-14.398875374240571,3.76,1.64,,,,95.0,2263,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.89,,,0.0,1,0,0,,8,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,144,0.023,-0.158
132,CU,2022-11-05,79.3,1.07,6.12,"Valdez, Framber",592206,664285,,foul,,,,,14,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,1,2,2022,-0.7,-1.36,0.96,1.76,,,,0,2,Top,,,,,455117,,,1.0725463405238551,-115.26484814672727,-0.0337772138047254,-6.371099843425535,27.03631452118079,-44.32680915551437,3.65,1.74,3,78.9,-31,77.8,2909,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.64,,,,,,,,8,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,326,0.0,0.0
137,CU,2022-11-05,78.6,1.04,6.2,"Valdez, Framber",592206,664285,,foul,,,,,6,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,1,1,2022,-0.9,-1.45,0.28,2.49,,,,0,2,Top,,,,,455117,,,0.0267596399115644,-114.2612178404632,1.6312750320865568,-7.748749596693677,25.504626291504916,-45.28106180322982,3.65,1.74,4,63.2,-34,77.7,2892,6.2,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.3,,,,,,,,8,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,334,0.0,-0.054
143,CU,2022-11-05,78.7,1.04,6.23,"Valdez, Framber",592206,664285,,foul,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,1,0,2022,-0.83,-1.39,-0.73,1.27,,,,0,2,Top,,,,,455117,,,-2.301703947551349,-114.51688378505392,-1.2022241300038703,-6.6759296943562365,25.745859083643232,-44.23032602672386,3.65,1.74,4,70.0,-25,77.6,2954,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.49,,,,,,,,8,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,335,0.0,-0.043
148,CU,2022-11-05,80.6,1.09,6.07,"Valdez, Framber",592206,664285,,ball,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,B,,,0,0,2022,-0.84,-1.51,-0.71,0.46,,,,0,2,Top,,,,,455117,,,-2.3748502510566185,-117.29507280157314,-2.79067198990924,-7.125507248806973,27.02285174687506,-45.48193335819483,3.7,1.76,,,,79.0,3013,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.85,,,,,,,,8,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,7,0.0,0.033
188,FF,2022-11-05,98.8,-1.71,5.52,"Wheeler, Zack",670541,554430,field_out,hit_into_play,,,,,5,Yordan Alvarez flies out to left fielder Kyle Schwarber.,W,L,R,HOU,PHI,X,7,fly_ball,0,0,2022,-0.76,1.49,0.21,2.78,,,,2,1,Bot,76.97,85.46,,,592663,,,7.079959767715025,-143.57454876265078,-5.4868963527840044,-12.192161806259758,36.33096063422803,-10.496634198935,3.49,1.71,307,89.4,27,99.4,2616,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.58,0.111,0.144,0.0,1,0,0,3,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,220,-0.01,-0.099
197,SI,2022-11-05,98.3,-1.59,5.45,"Wheeler, Zack",665161,554430,field_out,hit_into_play,,,,,8,"Jeremy Pena grounds out, shortstop Edmundo Sosa to first baseman Rhys Hoskins.",W,R,R,HOU,PHI,X,6,ground_ball,1,0,2022,-1.39,0.91,-0.25,2.09,,,,1,1,Bot,112.98,157.66,,,592663,,,6.996050810800244,-142.922709857634,-5.7786485743248805,-20.63440329924221,35.65430614590894,-18.490202012404684,3.62,1.74,4,88.9,-25,99.6,2393,7.2,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.25,0.083,0.08,0.0,1,0,0,2,6,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,217,-0.016,-0.178
205,FF,2022-11-05,98.9,-1.73,5.47,"Wheeler, Zack",665161,554430,,ball,,,,,14,"Jeremy Pena grounds out, shortstop Edmundo Sosa to first baseman Rhys Hoskins.",W,R,R,HOU,PHI,B,,,0,0,2022,-0.56,1.49,1.33,1.92,,,,1,1,Bot,,,,,592663,,,9.811833017168244,-143.51112719178448,-7.819229533455768,-10.003765413723022,34.21430921056304,-9.847621806015418,3.58,1.73,,,,100.4,2594,7.3,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.15,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,0.023
214,FF,2022-11-05,98.3,-1.76,5.44,"Wheeler, Zack",514888,554430,strikeout,swinging_strike,,,,,3,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,2,,1,2,2022,-0.47,1.51,0.72,2.95,,,,0,1,Bot,,,,,592663,,,7.9227381461723345,-142.93074561201894,-4.810468530816872,-8.313338111732342,34.710967369526635,-10.6282666444588,2.84,1.3,,,,99.6,2508,7.2,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.32,,,0.0,1,0,0,,5,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.021,-0.158
231,CU,2022-11-05,83.1,-1.77,5.56,"Wheeler, Zack",514888,554430,,called_strike,,,,,7,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,,,1,1,2022,0.9,-1.21,-0.38,1.43,,,,0,1,Bot,,,,,592663,,,1.4325623240836565,-121.02533465726763,-0.5671310487557297,8.434688311085424,26.56924340432588,-44.04330076348376,2.84,1.29,,,,83.3,2861,6.7,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.81,,,,,,,,5,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,50,0.0,-0.054
239,FF,2022-11-05,98.5,-1.88,5.48,"Wheeler, Zack",514888,554430,,called_strike,,,,,6,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,,,1,0,2022,-0.86,1.37,0.31,1.93,,,,0,1,Bot,,,,,592663,,,8.042350569307727,-143.12513130420868,-7.43190566941202,-13.684656769488049,33.74249998284598,-11.753129140632254,2.88,1.3,,,,99.6,2518,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.48,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,-0.043
246,FF,2022-11-05,98.4,-1.77,5.58,"Wheeler, Zack",514888,554430,,ball,,,,,12,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,B,,,0,0,2022,-0.61,1.41,0.14,4.04,,,,0,1,Bot,,,,,592663,,,6.67319773712202,-143.22601827213964,-1.999517773195291,-9.9978806179957,34.34974780812571,-12.503711996282002,3.0,1.35,,,,99.4,2484,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.6,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,0.033
153,SI,2022-11-05,96.5,0.62,6.27,"Valdez, Framber",547180,664285,field_out,hit_into_play,,,,,9,"Bryce Harper grounds out, shortstop Jeremy Pena to first baseman Trey Mancini.",W,L,L,HOU,PHI,X,6,ground_ball,0,0,2022,1.09,0.8,0.33,2.1,,,592663,2,1,Top,146.44,137.39,,,455117,,,-3.210432493729621,-140.31083319807075,-7.207497556537603,15.045388994776856,35.789740214053225,-20.12894690302161,3.24,1.62,15,97.3,-8,95.1,2189,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.67,0.229,0.206,0.0,1,0,0,2,4,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,149,0.022,-0.218
158,CU,2022-11-05,81.5,0.95,6.14,"Valdez, Framber",592663,664285,hit_by_pitch,hit_by_pitch,,,,,13,J.T. Realmuto hit by pitch.,W,R,L,HOU,PHI,B,,,2,2,2022,-0.86,-1.57,-2.28,0.33,,,,2,1,Top,,,,,455117,,,-5.546861444219906,-118.33591414712284,-3.2238950385698253,-6.52869692895481,28.8762160436508,-46.08489037146574,3.61,1.67,,,,79.7,2989,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.7,,,0.7,1,0,0,,3,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,31,-0.012,0.134
160,CU,2022-11-05,80.8,0.96,6.23,"Valdez, Framber",592663,664285,,ball,,,,,13,J.T. Realmuto hit by pitch.,W,R,L,HOU,PHI,B,,,1,2,2022,-0.78,-1.58,-1.61,0.74,,,,2,1,Top,,,,,455117,,,-4.197119214387662,-117.51708770731864,-2.3828125367147006,-6.075870230269038,27.966809946176895,-46.23620207346077,3.47,1.59,,,,79.2,2851,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.71,,,,,,,,3,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333,0.0,0.014
166,SI,2022-11-05,97.0,0.98,6.27,"Valdez, Framber",592663,664285,,foul,,,,,6,J.T. Realmuto hit by pitch.,W,R,L,HOU,PHI,S,,,1,1,2022,1.21,1.06,0.48,2.36,,,,2,1,Top,,,,,455117,,,-4.058001372228481,-140.90072159565773,-7.183785781129533,16.939498914367366,36.60694910587125,-16.595233603062674,3.61,1.67,319,98.0,32,95.6,2226,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.58,,,,,,,,3,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,146,0.0,-0.023
171,CU,2022-11-05,78.4,1.01,6.34,"Valdez, Framber",592663,664285,,ball,,,,,12,J.T. Realmuto hit by pitch.,W,R,L,HOU,PHI,B,,,0,1,2022,-0.69,-1.51,1.03,2.99,,,,2,1,Top,,,,,455117,,,1.3313858351953227,-113.94038945392684,2.579698742586695,-6.244984978645152,25.44578528407179,-45.970688652279534,3.5,1.59,,,,77.9,2888,6.5,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,53.97,,,,,,,,3,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,330,0.0,0.011
181,SI,2022-11-05,95.8,0.68,6.24,"Valdez, Framber",592663,664285,,called_strike,,,,,8,J.T. Realmuto hit by pitch.,W,R,L,HOU,PHI,S,,,0,0,2022,1.28,1.09,-0.21,1.61,,,,2,1,Top,,,,,455117,,,-5.214819372116005,-139.05117791396182,-8.922395000898797,17.700842128681995,36.244549523353605,-16.039474253691633,3.5,1.59,,,,94.5,2292,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.47,,,,,,,,3,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,146,0.0,-0.017
187,SI,2022-11-05,95.4,0.76,6.22,"Valdez, Framber",656555,664285,grounded_into_double_play,hit_into_play,,,,,6,"Rhys Hoskins grounds into a double play, third baseman Alex Bregman to second baseman Jose Altuve to first baseman Trey Mancini.   Kyle Schwarber out at 2nd.    Rhys Hoskins out at 1st.",W,R,L,HOU,PHI,X,5,ground_ball,0,0,2022,1.33,0.6,0.46,2.35,,,656941,0,1,Top,104.37,167.3,,,455117,,,-3.757602783373624,-138.7321367683187,-5.746357110443662,17.993232590168095,36.07937924949479,-23.277842142038747,3.61,1.68,4,80.8,-33,94.0,2192,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.64,0.057,0.051,0.0,1,0,0,2,2,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,146,0.073,-0.51
196,SI,2022-11-05,95.8,0.88,6.28,"Valdez, Framber",656941,664285,walk,ball,,,,,12,Kyle Schwarber walks.,W,L,L,HOU,PHI,B,,,3,2,2022,1.47,0.61,1.11,2.76,,,,0,1,Top,,,,,455117,,,-2.740650785902352,-139.36268513810566,-4.951919095929317,19.66694352091092,36.79424771309689,-23.284881861123523,3.2,1.53,,,,95.0,2313,6.2,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.28,,,0.7,1,0,0,,1,6,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,145,-0.036,0.321
210,CU,2022-11-05,79.9,0.97,6.14,"Valdez, Framber",656941,664285,,ball,,,,,13,Kyle Schwarber walks.,W,L,L,HOU,PHI,B,,,2,2,2022,-0.78,-1.4,-0.52,1.06,,,,0,1,Top,,,,,455117,,,-1.7816303739267916,-116.2759308327749,-1.6475673150136114,-6.554472089648218,27.05635497758756,-44.547447306816,3.2,1.53,,,,78.0,2754,5.5,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,55.03,,,,,,,,1,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,326,0.0,0.103
222,SI,2022-11-05,96.5,0.73,6.35,"Valdez, Framber",656941,664285,,ball,,,,,3,Kyle Schwarber walks.,W,L,L,HOU,PHI,B,,,1,2,2022,1.4,0.7,0.48,2.86,,,,0,1,Top,,,,,455117,,,-3.797503113248962,-140.2676936272925,-5.168586760114154,19.202012735604548,37.50522081293912,-21.88332037316017,3.15,1.51,,,,94.5,2172,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.9,,,,,,,,1,4,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,148,0.0,0.037
225,SI,2022-11-05,95.3,0.87,6.28,"Valdez, Framber",656941,664285,,swinging_strike,,,,,14,Kyle Schwarber walks.,W,L,L,HOU,PHI,S,,,1,1,2022,1.3,0.72,0.12,0.95,,,,0,1,Top,,,,,455117,,,-4.871175248035818,-138.29230670994068,-9.776410318112571,17.771702252066326,35.743110212851484,-20.79001468308045,3.26,1.53,,,,93.8,2092,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.59,,,,,,,,1,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,145,0.0,-0.054
238,SI,2022-11-05,94.1,1.1,6.43,"Valdez, Framber",656941,664285,,foul,,,,,3,Kyle Schwarber walks.,W,L,L,HOU,PHI,S,,,1,0,2022,1.25,0.71,0.68,2.87,,,,0,1,Top,,,,,455117,,,-3.8169681498555694,-136.85994013950804,-5.036774155895504,16.5649083761408,32.3239919748689,-22.28385142270056,3.26,1.53,191,73.4,68,93.2,2194,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.55,,,,,,,,1,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,149,0.0,-0.043
249,SI,2022-11-05,95.0,0.94,6.36,"Valdez, Framber",656941,664285,,ball,,,,,14,Kyle Schwarber walks.,W,L,L,HOU,PHI,B,,,0,0,2022,1.28,1.02,0.27,1.36,,,,0,1,Top,,,,,455117,,,-4.584437269298203,-138.04865523815923,-9.60894506235302,17.441931337185455,31.77414652906964,-17.156031230481386,3.12,1.53,,,,93.9,2227,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.72,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,143,0.0,0.033
