,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
3974,SI,2023-09-10,96.4,-1.98,5.93,"Berríos, José",672580,621244,,ball,,,,,14,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,B,,,1,2,2023,-1.19,0.96,1.87,2.05,,,,0,1,Top,,,,,672386,,,12.93089423097688,-139.72058922305828,-6.917743553828998,-18.428054518004597,30.19087920893035,-18.1751693628139,3.47,1.64,,,,96.6,2234,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,53.96,,,,,,,,1,4,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,215,0.0,0.04
4105,FF,2023-09-10,94.5,-2.25,5.8,"Berríos, José",672580,621244,,ball,,,,,3,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,B,,,0,2,2023,-0.76,1.14,0.69,3.55,,,,0,1,Top,,,,,672386,,,9.361536722171314,-137.40320948650063,-2.718817445134164,-11.681179815395916,30.15137151802721,-17.371795144061657,3.49,1.64,,,,94.6,2226,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.1,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,218,0.0,0.021
4207,SV,2023-09-10,83.7,-2.39,5.8,"Berríos, José",672580,621244,,swinging_strike,,,,,14,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,S,,,0,1,2023,1.33,-0.59,0.72,1.21,,,,0,1,Top,,,,,672386,,,4.543335572484332,-121.88565856681755,-3.033028530815022,12.35488422940795,23.547991095201507,-37.72211852058504,3.46,1.64,,,,83.8,2409,6.2,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.25,,,,,,,,1,2,Slurve,0,0,0,0,0,0,0,0,Standard,Strategic,44,0.0,-0.048
4349,SI,2023-09-10,94.3,-2.25,5.85,"Berríos, José",672580,621244,,called_strike,,,,,2,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,S,,,0,0,2023,-1.08,0.89,0.19,3.34,,,,0,1,Top,,,,,672386,,,8.742378180406902,-137.04661698277522,-2.8345426267260887,-15.44721731953741,28.79912869961408,-20.51755451803949,3.55,1.63,,,,94.6,2107,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.1,,,,,,,,1,1,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,214,0.0,-0.038
1817,SL,2023-09-10,85.3,-2.2,5.8,"Kuhnel, Joel",595777,669270,field_out,hit_into_play,,,,,7,"Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",R,L,R,HOU,SD,X,4,ground_ball,2,2,2023,0.14,0.27,-0.47,1.94,,,664954,2,9,Top,140.54,150.64,,,673237,,,3.826793808922771,-124.25347270154548,-3.380006224387805,0.7251433346094857,24.043018579482624,-28.95198513103443,3.25,1.59,12,92.4,-8,86.4,2329,6.9,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.62,0.191,0.172,0.0,1,0,0,2,80,5,Slider,12,2,2,12,2,12,2,12,Strategic,Strategic,157,0.0,-0.205
1861,SL,2023-09-10,84.8,-2.17,5.75,"Kuhnel, Joel",595777,669270,,foul,,,,,8,"Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",R,L,R,HOU,SD,S,,,2,1,2023,0.51,0.17,0.26,1.78,,,664954,2,9,Top,,,,,673237,,,4.72424046914144,-123.41069571845792,-3.3450082199736464,4.302563613126851,24.049902496895548,-29.937871967633864,3.25,1.59,164,77.4,66,86.1,2424,7.1,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.4,,,,,,,,80,4,Slider,12,2,2,12,2,12,2,12,Strategic,Strategic,117,0.0,-0.053
1895,FF,2023-09-10,94.2,-1.81,5.81,"Kuhnel, Joel",595777,669270,,ball,,,,,11,"Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",R,L,R,HOU,SD,B,,,1,1,2023,-0.61,0.93,-0.78,3.56,,,664954,2,9,Top,,,,,673237,,,4.096492905115874,-137.2098341373305,-2.2064558220453634,-8.574282316904057,31.148148082296693,-20.1892590313742,3.25,1.6,,,,95.7,2260,7.2,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.33,,,,,,,,80,3,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Strategic,227,0.0,0.031
1932,CH,2023-09-10,88.7,-1.77,5.73,"Kuhnel, Joel",595777,669270,,blocked_ball,,,,,14,"Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",R,L,R,HOU,SD,B,,,0,1,2023,-1.45,0.28,0.35,-0.75,,,664954,2,9,Top,,,,,673237,,,8.339618862430497,-128.5206961840446,-10.439080585965556,-17.792700077495418,27.699350375840886,-26.97737591885113,3.25,1.57,,,,89.8,1423,7.3,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.23,,,,,,,,80,2,Changeup,12,2,2,12,2,12,2,12,Strategic,Strategic,246,0.0,0.023
1973,SL,2023-09-10,86.6,-2.29,5.79,"Kuhnel, Joel",595777,669270,,foul,,,,,14,"Jurickson Profar grounds out, second baseman Jose Altuve to first baseman Jon Singleton.",R,L,R,HOU,SD,S,,,0,0,2023,0.22,0.35,0.98,1.63,,,664954,2,9,Top,,,,,673237,,,7.432098182815228,-125.8986692982026,-4.482625867152382,0.8574424144590865,25.393823588937668,-27.72061089540218,3.25,1.59,309,91.7,37,87.7,2377,7.0,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.5,,,,,,,,80,1,Slider,12,2,2,12,2,12,2,12,Strategic,Standard,138,0.0,-0.039
1991,FF,2023-09-10,93.4,-1.97,5.71,"Kuhnel, Joel",664954,669270,single,hit_into_play,,,,,4,Brett Sullivan singles on a line drive to left fielder Chas McCormick.,R,L,R,HOU,SD,X,7,line_drive,0,0,2023,-0.86,0.93,-0.77,2.56,,,,2,9,Top,82.84,86.86,,,673237,,,5.066288334992944,-135.8873476632479,-4.432621417881412,-11.844434189172889,32.3737408055074,-19.914663430900383,3.34,1.61,263,95.1,15,94.6,2171,7.2,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.29,0.857,0.845,0.9,1,1,0,4,79,1,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,239,0.0,0.133
2037,SI,2023-09-10,94.7,-2.52,5.93,"Kuhnel, Joel",666703,669270,grounded_into_double_play,hit_into_play,,,,,4,"Eguy Rosario grounds into a double play, shortstop Grae Kessinger to second baseman Jose Altuve to first baseman Jon Singleton.   Trent Grisham out at 2nd.    Eguy Rosario out at 1st.",R,R,R,HOU,SD,X,6,ground_ball,0,0,2023,-1.47,0.8,-0.56,2.56,,,663757,0,9,Top,109.08,161.31,,,673237,,,8.573803825151487,-137.54864018574833,-4.901409891935427,-20.572538488462204,34.559349155600295,-21.057982187840157,3.18,1.47,51,87.4,0,95.9,2255,7.4,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.14,0.234,0.211,0.0,1,0,0,2,78,1,Sinker,12,2,2,12,2,12,2,12,Standard,Standard,230,0.0,-0.528
2076,FF,2023-09-10,92.3,-2.09,5.8,"Kuhnel, Joel",663757,669270,walk,ball,,,,,1,Trent Grisham walks.,R,L,R,HOU,SD,B,,,3,2,2023,-0.92,0.94,-0.82,3.59,,,,0,9,Top,,,,,673237,,,5.321132999797401,-134.34552687418002,-1.8228767538619328,-12.266200779008429,31.25018208100589,-20.62093651251917,3.56,1.83,,,,93.3,2160,7.0,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.49,,,0.7,1,0,0,,77,9,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,235,0.0,0.312
2119,FF,2023-09-10,92.0,-1.73,5.67,"Kuhnel, Joel",663757,669270,,foul,,,,,9,Trent Grisham walks.,R,L,R,HOU,SD,S,,,3,2,2023,-0.74,0.77,0.78,1.92,,,,0,9,Top,,,,,673237,,,8.078038218242108,-133.6811533090836,-5.4217872577236825,-10.579917903841114,27.457680031758017,-21.90675673374072,3.56,1.72,4,92.0,-26,93.5,2137,7.1,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.36,,,,,,,,77,8,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,235,0.0,0.0
2204,FF,2023-09-10,94.2,-1.91,5.75,"Kuhnel, Joel",663757,669270,,ball,,,,,11,Trent Grisham walks.,R,L,R,HOU,SD,B,,,2,2,2023,-0.69,0.78,-1.19,2.9,,,,0,9,Top,,,,,673237,,,3.453023587927856,-137.11395607653836,-3.4980717364580656,-9.452411108402446,30.01247799382589,-21.71717783478972,3.56,1.77,,,,95.6,2245,7.0,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.47,,,,,,,,77,7,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,225,0.0,0.103
2241,SL,2023-09-10,84.4,-2.19,5.8,"Kuhnel, Joel",663757,669270,,foul,,,,,4,Trent Grisham walks.,R,L,R,HOU,SD,S,,,2,2,2023,0.64,0.57,-0.71,2.65,,,,0,9,Top,,,,,673237,,,2.187088994460574,-122.86165685509566,-2.0692889393171425,6.0125059954806295,26.115473460841063,-26.19681327823272,3.56,1.72,,,,85.2,2412,6.9,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.57,,,,,,,,77,6,Slider,12,2,2,12,2,12,2,12,Strategic,Standard,87,0.0,0.0
2265,FF,2023-09-10,94.8,-1.8,5.71,"Kuhnel, Joel",663757,669270,,foul,,,,,7,Trent Grisham walks.,R,L,R,HOU,SD,S,,,2,2,2023,-0.97,0.85,-0.38,2.17,,,,0,9,Top,,,,,673237,,,5.972443213271943,-137.85957948560977,-5.57670675063162,-13.741485765409266,29.496684366726942,-20.282335009083013,3.56,1.72,238,88.0,58,96.2,2271,7.0,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.46,,,,,,,,77,5,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,236,0.0,0.0
2365,SL,2023-09-10,86.5,-2.12,5.73,"Kuhnel, Joel",663757,669270,,ball,,,,,14,Trent Grisham walks.,R,L,R,HOU,SD,B,,,1,2,2023,0.2,0.32,0.97,2.43,,,,0,9,Top,,,,,673237,,,7.071236538807475,-125.93945745573816,-2.372315806309483,0.8246102255907194,23.57505833973052,-28.49945130153849,3.59,1.86,,,,88.1,2477,7.1,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.44,,,,,,,,77,4,Slider,12,2,2,12,2,12,2,12,Strategic,Standard,105,0.0,0.04
2392,FF,2023-09-10,94.5,-1.97,5.77,"Kuhnel, Joel",663757,669270,,swinging_strike,,,,,8,Trent Grisham walks.,R,L,R,HOU,SD,S,,,1,1,2023,-0.86,1.05,-0.22,2.23,,,,0,9,Top,,,,,673237,,,6.595561626539279,-137.3945516509869,-5.974173461010039,-12.381757493115456,30.83276750014486,-17.701007900436085,3.56,1.72,,,,96.1,2276,7.3,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.22,,,,,,,,77,3,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,238,0.0,-0.054
2458,FF,2023-09-10,94.2,-1.71,5.81,"Kuhnel, Joel",663757,669270,,swinging_strike,,,,,5,Trent Grisham walks.,R,L,R,HOU,SD,S,,,1,0,2023,-1.0,0.94,-0.16,2.38,,,,0,9,Top,,,,,673237,,,6.352934585020752,-136.99198490876603,-5.353962368857939,-14.03273710707486,31.097669833134287,-19.384762242987872,3.56,1.72,,,,95.4,2247,7.1,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.39,,,,,,,,77,2,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,236,0.0,-0.047
2541,FF,2023-09-10,94.4,-1.74,5.88,"Kuhnel, Joel",663757,669270,,ball,,,,,11,Trent Grisham walks.,R,L,R,HOU,SD,B,,,0,0,2023,-0.96,0.84,-1.35,2.91,,,,0,9,Top,,,,,673237,,,3.186421036999059,-137.3883347889328,-3.9545037780555687,-12.814191626630794,30.68944698242809,-20.83635201317838,3.62,1.86,,,,95.8,2248,7.1,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.4,,,,,,,,77,1,4-Seam Fastball,12,2,2,12,2,12,2,12,Strategic,Standard,235,0.0,0.037
1049,SI,2023-09-10,88.2,2.12,5.04,"Hill, Rich",572138,448179,field_out,hit_into_play,,,,,3,"Jon Singleton grounds out, third baseman Brett Sullivan to first baseman Garrett Cooper.",R,L,L,HOU,SD,X,5,ground_ball,0,0,2023,1.53,0.58,0.45,3.09,,608324,643289,2,8,Bot,109.59,162.33,,,669134,,,-7.25257743633991,-128.20392994067254,0.1895756686605049,18.381216972277304,27.97496056623852,-26.08913299271286,3.12,1.48,8,65.7,-20,88.1,2281,6.4,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.08,0.069,0.071,0.0,1,0,0,2,76,1,Sinker,12,2,12,2,2,12,12,2,Standard,Strategic,128,0.0,-0.472
1094,CU,2023-09-10,74.7,1.45,5.85,"Hill, Rich",643289,448179,walk,blocked_ball,,,,,13,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,B,,,3,2,2023,-1.51,-1.0,-2.47,0.96,,,608324,2,8,Bot,,,,,669134,,,-5.371812937799312,-108.47254884165014,-0.8788424915706688,-10.497014385982224,24.28727884314527,-39.97468039147512,3.2,1.49,,,,73.7,2721,6.3,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.22,,,0.7,1,0,0,,75,7,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,314,0.0,0.216
1101,CU,2023-09-10,74.4,1.54,5.85,"Hill, Rich",643289,448179,,foul,,,,,13,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,S,,,3,2,2023,-1.41,-1.21,-1.62,1.24,,,608324,2,8,Bot,,,,,669134,,,-3.9842332033974377,-108.13710405065989,0.0427404244725837,-10.030745895867083,22.99450239029945,-41.75460593060056,3.28,1.58,5,71.6,-19,73.4,2707,6.1,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.41,,,,,,,,75,6,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,314,0.0,0.0
1151,CU,2023-09-10,73.0,1.54,5.81,"Hill, Rich",643289,448179,,called_strike,,,,,8,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,S,,,3,1,2023,-1.59,-1.03,0.13,1.62,,,608324,2,8,Bot,,,,,669134,,,-0.0977440677030448,-106.1444603277503,0.8932113907928818,-11.778794043797172,22.672522130749424,-40.25826993491891,3.2,1.46,,,,72.2,2580,6.3,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.24,,,,,,,,75,5,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,316,0.0,-0.08
1169,FF,2023-09-10,89.7,1.42,5.96,"Hill, Rich",643289,448179,,ball,,,,,13,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,B,,,2,1,2023,0.55,1.61,-0.95,2.09,,,608324,2,8,Bot,,,,,669134,,,-7.050125862630914,-130.32789357559832,-6.999908198081061,7.795182631328603,29.34632231210799,-12.521249580577178,3.28,1.49,,,,90.0,2253,6.7,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,53.77,,,,,,,,75,4,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,151,0.0,0.082
1223,CU,2023-09-10,73.3,1.49,5.81,"Hill, Rich",643289,448179,,ball,,,,,9,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,B,,,1,1,2023,-1.57,-1.14,0.66,1.7,,,608324,2,8,Bot,,,,,669134,,,1.0605930685512277,-106.52688459038508,1.1891763107941025,-12.001450302748369,22.682672305074917,-41.20667416152745,3.14,1.4,,,,72.2,2575,6.1,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.43,,,,,,,,75,3,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,316,0.0,0.031
1255,CU,2023-09-10,72.6,1.47,5.92,"Hill, Rich",643289,448179,,swinging_strike_blocked,,,,,13,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,S,,,1,0,2023,-1.56,-1.09,-0.74,0.91,,,608324,2,8,Bot,,,,,669134,,,-1.7421048516819015,-105.60321668758388,-0.6034096247139866,-11.138299935871393,21.933637809764956,-40.32659644028543,3.28,1.58,,,,71.7,2521,6.1,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.41,,,,,,,,75,2,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,317,0.0,-0.042
1286,FF,2023-09-10,89.8,1.48,5.94,"Hill, Rich",643289,448179,,ball,,,,,13,Mauricio Dubon walks.   Alex Bregman to 2nd.,R,R,L,HOU,SD,B,,,0,0,2023,0.43,1.33,-1.27,1.72,,,608324,2,8,Bot,,,,,669134,,,-7.766584798739653,-130.40711984657105,-7.297420733814365,6.578027770373877,27.85682548008983,-15.586227588709274,3.28,1.52,,,,90.4,2069,6.8,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,53.72,,,,,,,,75,1,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,141,0.0,0.026
1308,FF,2023-09-10,89.5,1.37,6.05,"Hill, Rich",608324,448179,field_error,hit_into_play,,,,,3,Alex Bregman reaches on a fielding error by shortstop Matthew Batten.,R,R,L,HOU,SD,X,6,ground_ball,1,1,2023,0.56,1.42,0.5,2.6,,,,2,8,Bot,107.56,159.79,,,669134,,,-3.359998723297949,-130.14755934900518,-5.479493313051568,7.108889328852808,28.570880847180582,-15.117908919226211,3.09,1.51,22,97.3,-6,89.6,2141,6.5,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.0,0.251,0.255,0.9,1,0,0,2,74,3,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,151,0.0,0.153
1356,FF,2023-09-10,89.5,1.45,6.04,"Hill, Rich",608324,448179,,ball,,,,,12,Alex Bregman reaches on a fielding error by shortstop Matthew Batten.,R,R,L,HOU,SD,B,,,0,1,2023,0.34,1.4,0.57,3.95,,,,2,8,Bot,,,,,669134,,,-2.89343033433406,-130.27822950534136,-2.0812126445705017,4.4647064770964064,28.977904729422043,-16.035675544727606,3.09,1.4,,,,89.7,2097,6.5,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.0,,,,,,,,74,2,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,152,0.0,0.013
1361,CU,2023-09-10,74.0,1.56,5.86,"Hill, Rich",608324,448179,,called_strike,,,,,2,Alex Bregman reaches on a fielding error by shortstop Matthew Batten.,R,R,L,HOU,SD,S,,,0,0,2023,-1.46,-1.09,0.13,2.91,,,,2,8,Bot,,,,,669134,,,-0.359207845503997,-107.49379894662464,3.3078029725315785,-11.0403844170473,22.62223618294216,-41.416255793583616,3.08,1.46,,,,73.1,2630,6.2,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.33,,,,,,,,74,1,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,314,0.0,-0.017
1394,CU,2023-09-10,72.6,1.56,5.86,"Hill, Rich",676694,448179,strikeout,swinging_strike,,,,,5,Jake Meyers strikes out swinging.,R,R,L,HOU,SD,S,2,,2,2,2023,-1.37,-1.09,-0.02,2.04,,,,1,8,Bot,,,,,669134,,,-0.8036100991155175,-105.59640210727628,1.77628054805745,-9.91620471326505,21.829386728263444,-40.839423275338525,3.18,1.5,,,,71.5,2490,6.0,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.51,,,0.0,1,0,0,,73,5,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,313,0.0,-0.15
1457,FF,2023-09-10,89.9,1.43,6.1,"Hill, Rich",676694,448179,,ball,,,,,11,Jake Meyers strikes out swinging.,R,R,L,HOU,SD,B,,,1,2,2023,0.32,1.54,-0.93,4.25,,,,1,8,Bot,,,,,669134,,,-6.541833497085841,-130.71914491146293,-1.841586604530026,5.107446250015033,28.69803115872709,-14.427687671111263,3.25,1.55,,,,90.0,2117,6.5,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.0,,,,,,,,73,4,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,153,0.0,0.029
1469,CU,2023-09-10,72.4,1.67,5.81,"Hill, Rich",676694,448179,,called_strike,,,,,3,Jake Meyers strikes out swinging.,R,R,L,HOU,SD,S,,,1,1,2023,-1.35,-1.09,0.6,3.09,,,,1,8,Bot,,,,,669134,,,0.1603561151748628,-105.2579932262209,4.021816918464307,-9.897245550307437,21.375973161132517,-41.25864925053412,3.18,1.57,,,,71.7,2550,6.2,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.26,,,,,,,,73,3,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,314,0.0,-0.044
1514,FF,2023-09-10,89.3,1.44,6.02,"Hill, Rich",676694,448179,,foul,,,,,3,Jake Meyers strikes out swinging.,R,R,L,HOU,SD,S,,,1,0,2023,0.67,1.49,0.74,3.02,,,,1,8,Bot,,,,,669134,,,-3.157033876924259,-129.98154663903023,-4.483628467165142,8.271050042585417,28.246516511342676,-14.566258022130754,3.18,1.5,132,58.6,21,89.3,2037,6.3,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.16,,,,,,,,73,2,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,145,0.0,-0.032
1554,FF,2023-09-10,88.7,1.5,6.01,"Hill, Rich",676694,448179,,ball,,,,,11,Jake Meyers strikes out swinging.,R,R,L,HOU,SD,B,,,0,0,2023,0.3,1.42,-0.77,4.95,,,,1,8,Bot,,,,,669134,,,-6.216689249670711,-129.059481402819,0.5173863316214098,4.688601575150064,27.069559643708207,-16.641173914093454,3.25,1.52,,,,89.0,2098,6.5,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.0,,,,,,,,73,1,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,149,0.0,0.025
1595,CU,2023-09-10,73.2,1.48,5.92,"Hill, Rich",666197,448179,strikeout,swinging_strike,,,,,13,Grae Kessinger strikes out swinging.,R,R,L,HOU,SD,S,2,,1,2,2023,-1.57,-1.04,-0.35,1.21,,,,0,8,Bot,,,,,669134,,,-0.9856788622616426,-106.44123752315738,-0.2267198678998554,-11.540913645642416,22.013508114685745,-40.1492697527476,3.27,1.55,,,,72.6,2524,6.3,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.18,,,0.0,1,0,0,,72,6,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,315,0.0,-0.173
1606,FF,2023-09-10,90.0,1.41,5.95,"Hill, Rich",666197,448179,,foul,,,,,11,Grae Kessinger strikes out swinging.,R,R,L,HOU,SD,S,,,1,2,2023,0.39,1.43,-0.85,2.5,,,,0,8,Bot,,,,,669134,,,-6.462157640630421,-130.8536628261807,-5.601472409258622,5.88618806013882,28.779630618142864,-14.794905241848264,3.27,1.55,167,71.2,68,90.2,2041,6.6,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,53.94,,,,,,,,72,5,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,154,0.0,0.0
1650,FF,2023-09-10,88.4,1.37,6.01,"Hill, Rich",666197,448179,,foul,,,,,4,Grae Kessinger strikes out swinging.,R,R,L,HOU,SD,S,,,1,2,2023,0.34,1.56,-0.66,2.64,,,,0,8,Bot,,,,,669134,,,-5.69939686854478,-128.5271567988664,-5.391453434316809,4.998349693696212,26.933471020020484,-14.00193034416018,3.27,1.55,187,67.4,45,89.1,2204,6.8,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,53.72,,,,,,,,72,4,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,156,0.0,0.0
1699,CU,2023-09-10,73.5,1.62,5.84,"Hill, Rich",666197,448179,,foul,,,,,4,Grae Kessinger strikes out swinging.,R,R,L,HOU,SD,S,,,1,1,2023,-1.42,-1.13,-0.59,2.32,,,,0,8,Bot,,,,,669134,,,-1.997149300594778,-106.87265091917828,2.303302660015619,-10.264215937304478,22.88897078917828,-41.40668116259979,3.27,1.55,5,84.6,-26,72.3,2609,6.0,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.54,,,,,,,,72,3,Curveball,12,2,12,2,2,12,12,2,Standard,Standard,312,0.0,-0.054
1736,FF,2023-09-10,88.9,1.55,6.03,"Hill, Rich",666197,448179,,ball,,,,,12,Grae Kessinger strikes out swinging.,R,R,L,HOU,SD,B,,,0,1,2023,0.54,1.53,0.92,3.56,,,,0,8,Bot,,,,,669134,,,-2.666366492856578,-129.38297539788917,-3.170683366888095,6.588150221695434,29.531960484679523,-14.621173189134204,3.27,1.57,,,,88.9,2243,6.5,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.0,,,,,,,,72,2,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,146,0.0,0.027
1768,FF,2023-09-10,88.4,1.5,6.02,"Hill, Rich",666197,448179,,swinging_strike,,,,,1,Grae Kessinger strikes out swinging.,R,R,L,HOU,SD,S,,,0,0,2023,0.49,1.67,-0.69,2.79,,,,0,8,Bot,,,,,669134,,,-6.383408569015426,-128.50382445115216,-5.215405994623304,6.812314789558123,29.61476958479344,-12.808421655586027,3.27,1.55,,,,88.2,2200,6.5,716640,448179,669134,643265,666703,664954,676946,640492,663757,595777,54.01,,,,,,,,72,1,4-Seam Fastball,12,2,12,2,2,12,12,2,Standard,Standard,148,0.0,-0.038
2583,SL,2023-09-10,84.9,-2.91,5.72,"Kuhnel, Joel",643265,669270,field_out,hit_into_play,,,,,8,"Garrett Cooper grounds out, third baseman Alex Bregman to first baseman Jon Singleton.",R,R,R,HOU,SD,X,5,ground_ball,2,2,2023,0.12,0.36,0.14,2.24,,,572761,2,8,Top,100.92,158.56,,,673237,,,6.968377296508828,-123.38738541811688,-2.4511293524486835,-0.3375110877364864,27.86880875059326,-28.24874137672518,3.53,1.76,4,62.3,-34,85.3,2384,6.9,716640,669270,673237,572138,514888,608324,666197,676801,676694,643289,53.56,0.069,0.068,0.0,1,0,0,2,71,5,Slider,12,2,2,12,2,12,2,12,Standard,Standard,77,0.0,-0.205
